,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8,Condition,Stimulus Color,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8
170,0.49736884804707937,0.5850931444579744,0.6702725769915099,0.365241099,0.4029253260303926,0.5094811465390037,0.5999234639733494,0.6113691390595164,Easy,Red,"(126.82905625200524, 0, 128.17094374799476)","(149.1987518367835, 0, 105.80124816321651)","(170.919507132835, 0, 84.08049286716498)","(93.13648014090595, 0, 161.86351985909405)","(102.74595813775011, 0, 152.25404186224986)","(129.91769236744594, 0, 125.08230763255406)","(152.9804833132041, 0, 102.01951668679591)","(155.89913046017668, 0, 99.10086953982332)"
171,0.6312064386610562,0.6528803137966247,0.5267740206925837,0.3607316107518256,0.5419274697507408,0.3713266283136967,0.5101423426590801,0.560141463,Easy,Red,"(160.95764185856933, 0, 94.04235814143067)","(166.4844800181393, 0, 88.5155199818607)","(134.32737527660885, 0, 120.67262472339115)","(91.98656074171552, 0, 163.01343925828448)","(138.1915047864389, 0, 116.8084952135611)","(94.68829021999267, 0, 160.31170978000736)","(130.0862973780654, 0, 124.91370262193458)","(142.83607305498947, 0, 112.16392694501054)"
172,0.6349172146865617,0.5363611391862706,0.6180994727877802,0.5283378653219677,0.47655637268992657,0.33831674682950597,0.5092684745473208,0.3569725974788609,Easy,Red,"(161.90388974507323, 0, 93.09611025492677)","(136.772090492499, 0, 118.227909507501)","(157.61536556088396, 0, 97.38463443911604)","(134.72615565710177, 0, 120.27384434289824)","(121.52187503593127, 0, 133.4781249640687)","(86.27077044152402, 0, 168.729229558476)","(129.8634610095668, 0, 125.1365389904332)","(91.02801235710953, 0, 163.97198764289047)"
173,0.48669901464525306,0.5723272720002202,0.34153487254386883,0.6503610721295512,0.47612224584342927,0.6745160301108958,0.5562525528268839,0.5998070017475594,Easy,Red,"(124.10824873453953, 0, 130.89175126546047)","(145.94345436005614, 0, 109.05654563994386)","(87.09139249868655, 0, 167.90860750131344)","(165.84207339303555, 0, 89.15792660696445)","(121.41117269007447, 0, 133.58882730992553)","(172.0015876782784, 0, 82.99841232172157)","(141.8444009708554, 0, 113.15559902914461)","(152.95078544562764, 0, 102.04921455437236)"
174,0.5490830539698774,0.5550421906891722,0.36806484879793033,0.5768209717017089,0.4636602560100136,0.6165363765668699,0.41701079111774364,0.6885473632131445,Easy,Red,"(140.01617876231876, 0, 114.98382123768125)","(141.5357586257389, 0, 113.4642413742611)","(93.85653644347224, 0, 161.14346355652776)","(147.08934778393575, 0, 107.91065221606424)","(118.23336528255346, 0, 136.76663471744652)","(157.21677602455182, 0, 97.78322397544818)","(106.33775173502463, 0, 148.66224826497537)","(175.57957761935185, 0, 79.42042238064816)"
175,0.4884074592457308,0.5525979151755072,0.5870196498322751,0.5322357563139972,0.3179844720343644,0.4423779954720494,0.5700061776397068,0.6705494989646794,Easy,Red,"(124.54390210766135, 0, 130.45609789233865)","(140.91246836975432, 0, 114.08753163024568)","(149.69001070723013, 0, 105.30998929276986)","(135.72011786006928, 0, 119.2798821399307)","(81.08604036876292, 0, 173.91395963123708)","(112.80638884537261, 0, 142.19361115462738)","(145.35157529812525, 0, 109.64842470187476)","(170.99012223599325, 0, 84.00987776400675)"
176,0.4364413809437105,0.648308839,0.4921034768577948,0.3160084787825346,0.637926228,0.45647740736448456,0.5048602919092186,0.5046727737641667,Easy,Red,"(111.29255214064618, 0, 143.70744785935383)","(165.3187538840782, 0, 89.6812461159218)","(125.48638659873768, 0, 129.51361340126235)","(80.58216208954632, 0, 174.41783791045367)","(162.67118807565433, 0, 92.32881192434567)","(116.40173887794356, 0, 138.5982611220564)","(128.73937443685074, 0, 126.26062556314928)","(128.69155730986253, 0, 126.30844269013748)"
177,0.737595314,0.5351679044850779,0.6016216078771155,0.5836521588721383,0.439505876,0.3932043152781419,0.49651511831175965,0.5728907857788036,Easy,Red,"(188.086805024495, 0, 66.91319497550501)","(136.46781564369488, 0, 118.53218435630514)","(153.41351000866445, 0, 101.58648999133555)","(148.83130051239527, 0, 106.16869948760474)","(112.0739983328352, 0, 142.92600166716477)","(100.26710039592619, 0, 154.73289960407382)","(126.61135516949871, 0, 128.38864483050128)","(146.0871503735949, 0, 108.91284962640509)"
178,0.5720670032672194,0.4536908001631183,0.7076623503787458,0.43246402609052925,0.623422779,0.572843896,0.47537634231377945,0.40208550700198165,Easy,Red,"(145.87708583314094, 0, 109.12291416685906)","(115.69115404159517, 0, 139.30884595840482)","(180.4538993465802, 0, 74.54610065341981)","(110.27832665308496, 0, 144.72167334691505)","(158.9728086484203, 0, 96.02719135157967)","(146.07519355317785, 0, 108.92480644682215)","(121.22096729001376, 0, 133.77903270998624)","(102.53180428550532, 0, 152.46819571449467)"
179,0.6522999058968642,0.3528600641275689,0.6524215745886917,0.457389332,0.514204415,0.4205173809593016,0.5433621845983091,0.5655442717283135,Easy,Red,"(166.33647600370037, 0, 88.66352399629965)","(89.97931635253006, 0, 165.02068364746995)","(166.36750152011638, 0, 88.63249847988362)","(116.63427958366651, 0, 138.3657204163335)","(131.1221259108909, 0, 123.8778740891091)","(107.23193214462191, 0, 147.7680678553781)","(138.5573570725688, 0, 116.44264292743118)","(144.21378929071994, 0, 110.78621070928007)"
180,0.4128752870537087,0.3489641365712344,0.45665641224128783,0.566336153,0.5711257076473625,0.527970002,0.6796628204025098,0.43285151927468807,Easy,Red,"(105.28319819869571, 0, 149.71680180130429)","(88.98585482566476, 0, 166.01414517433523)","(116.4473851215284, 0, 138.55261487847162)","(144.4157190582123, 0, 110.58428094178771)","(145.63705545007744, 0, 109.36294454992257)","(134.63235038838897, 0, 120.36764961161101)","(173.31401920264, 0, 81.68598079736)","(110.37713741504545, 0, 144.62286258495456)"
181,0.301195889,0.5940641335613399,0.5686829031074266,0.4902352832479327,0.6207778738535026,0.6168497287873556,0.5713498737469642,0.5895453300300325,Easy,Red,"(76.80495157200203, 0, 178.195048427998)","(151.48635405814167, 0, 103.51364594185833)","(145.0141402923938, 0, 109.98585970760621)","(125.00999722822284, 0, 129.99000277177717)","(158.29835783264315, 0, 96.70164216735684)","(157.29668084077568, 0, 97.70331915922434)","(145.6942178054759, 0, 109.30578219452413)","(150.3340591576583, 0, 104.66594084234171)"
182,0.7716540708302787,0.4810687439006267,0.5139574581795662,0.5753260570773248,0.519157607,0.4845975616079491,0.4354188756305257,0.4568917146279805,Easy,Red,"(196.77178806172108, 0, 58.22821193827893)","(122.67252969465981, 0, 132.3274703053402)","(131.05915183578938, 0, 123.94084816421062)","(146.70814455471782, 0, 108.29185544528218)","(132.38518988206397, 0, 122.61481011793605)","(123.57237821002701, 0, 131.427621789973)","(111.03181328578405, 0, 143.96818671421593)","(116.50738723013502, 0, 138.49261276986496)"
183,0.4340567437099364,0.4357146583821942,0.5216177660022451,0.4672273747467634,0.7531831243948487,0.44484979273814174,0.5473382759052569,0.5602481339014832,Easy,Red,"(110.68446964603379, 0, 144.3155303539662)","(111.10723788745952, 0, 143.89276211254045)","(133.0125303305725, 0, 121.98746966942751)","(119.14298056042466, 0, 135.8570194395753)","(192.06169672068643, 0, 62.93830327931359)","(113.43669714822614, 0, 141.56330285177387)","(139.5712603558405, 0, 115.4287396441595)","(142.8632741448782, 0, 112.13672585512178)"
184,0.5635442639256837,0.4387184719607834,0.4600824435963192,0.2902215338851376,0.6438355603764334,0.5337404954311015,0.5587689708051687,0.5055779962308102,Easy,Red,"(143.70378730104935, 0, 111.29621269895065)","(111.87321034999977, 0, 143.12678965000023)","(117.3210231170614, 0, 137.6789768829386)","(74.0064911407101, 0, 180.9935088592899)","(164.17806789599052, 0, 90.82193210400948)","(136.1038263349309, 0, 118.89617366506913)","(142.48608755531802, 0, 112.51391244468198)","(128.9223890388566, 0, 126.07761096114339)"
185,0.5254643516248005,0.42541102432654154,0.6952044680917885,0.619151878,0.6505311995256073,0.5164492056552831,0.5329328739760827,0.38765630744002094,Easy,Red,"(133.99340966432413, 0, 121.00659033567587)","(108.4798112032681, 0, 146.5201887967319)","(177.27713936340606, 0, 77.72286063659394)","(157.88372886740422, 0, 97.1162711325958)","(165.88545587902988, 0, 89.11454412097012)","(131.6945474420972, 0, 123.30545255790281)","(135.8978828639011, 0, 119.10211713609891)","(98.85235839720534, 0, 156.14764160279464)"
186,0.5855045679932663,0.4458946716583609,0.6663079983650169,0.6285014114521725,0.4935391322185955,0.4819648752854037,0.5894746383169296,0.3472483062721262,Easy,Red,"(149.3036648382829, 0, 105.69633516171709)","(113.70314127288202, 0, 141.29685872711795)","(169.9085395830793, 0, 85.0914604169207)","(160.267859920304, 0, 94.73214007969601)","(125.85247871574185, 0, 129.14752128425812)","(122.90104319777795, 0, 132.09895680222203)","(150.31603277081703, 0, 104.68396722918295)","(88.54831809939219, 0, 166.4516819006078)"
187,0.5909996832093751,0.29607409804484947,0.5651918213375551,0.623239383,0.508068687,0.444245086,0.5690892351583975,0.5676408648231817,Easy,Blue,"(104.29508078160934, 0, 150.70491921839067)","(179.50110499856336, 0, 75.49889500143661)","(110.87608555892345, 0, 144.12391444107655)","(96.07395723107703, 0, 158.92604276892297)","(125.44248485047177, 0, 129.55751514952823)","(141.71750301802464, 0, 113.28249698197538)","(109.88224503460864, 0, 145.11775496539136)","(110.25157947008867, 0, 144.74842052991133)"
188,0.40565473,0.6673909884065322,0.4991389305180801,0.39815612803876715,0.46997317772701463,0.4000973937771289,0.516189804,0.6483498180237264,Easy,Blue,"(151.5580438479526, 0, 103.4419561520474)","(84.81529795633429, 0, 170.1847020436657)","(127.71957271788958, 0, 127.28042728211042)","(153.4701873501144, 0, 101.52981264988563)","(135.15683967961127, 0, 119.84316032038873)","(152.97516458683214, 0, 102.02483541316786)","(123.37159999897048, 0, 131.62840000102952)","(89.67079640394978, 0, 165.32920359605023)"
189,0.6048096673450748,0.5103280353451073,0.6827071890076432,0.6086720923938661,0.5279576270226226,0.40771981070234886,0.3827896078355558,0.6282197682950901,Easy,Blue,"(100.77353482700593, 0, 154.22646517299407)","(124.86635098699765, 0, 130.13364901300235)","(80.909666803051, 0, 174.09033319694902)","(99.78861643956414, 0, 155.21138356043585)","(120.37080510923123, 0, 134.62919489076876)","(151.03144827090105, 0, 103.96855172909896)","(157.38865000193326, 0, 97.61134999806673)","(94.80395908475204, 0, 160.19604091524798)"
190,0.6445698381714656,0.7009799941096235,0.578397484,0.3882626843004153,0.46439344196115745,0.43188872315283133,0.5244056031412353,0.5098788978094968,Easy,Blue,"(90.63469126627626, 0, 164.36530873372374)","(76.25010150204601, 0, 178.749898497954)","(107.50864145926899, 0, 147.49135854073103)","(155.9930155033941, 0, 99.0069844966059)","(136.57967229990484, 0, 118.42032770009514)","(144.86837559602802, 0, 110.13162440397198)","(121.276571198985, 0, 133.723428801015)","(124.98088105857832, 0, 130.01911894142168)"
191,0.547177498,0.40392867436811125,0.6448586879728501,0.37239655209083833,0.47868428838114113,0.6695386729251328,0.5657914293874369,0.47269892705741057,Easy,Blue,"(115.46973793297445, 0, 139.53026206702555)","(151.99818803613164, 0, 103.00181196386836)","(90.56103456692324, 0, 164.43896543307676)","(160.03887921683622, 0, 94.96112078316378)","(132.93550646280903, 0, 122.06449353719098)","(84.26763840409113, 0, 170.73236159590886)","(110.72318550620359, 0, 144.2768144937964)","(134.46177360036032, 0, 120.5382263996397)"
192,0.4081895173489707,0.555660784,0.45458145250950666,0.5413641308681619,0.3028529171990382,0.5192053650153168,0.5908851362520069,0.6334826538138932,Easy,Blue,"(150.91167307601248, 0, 104.08832692398752)","(113.30650020620206, 0, 141.69349979379794)","(139.0817296100758, 0, 115.9182703899242)","(116.9521466286187, 0, 138.04785337138128)","(177.77250611424526, 0, 77.22749388575474)","(122.60263192109421, 0, 132.39736807890577)","(104.32429025573825, 0, 150.67570974426175)","(93.46192327745723, 0, 161.53807672254277)"
193,0.5357971627926671,0.6583893494214079,0.5862111394715436,0.6566877509676634,0.4561807618113704,0.38268410304011935,0.4513811024142639,0.6394165397651739,Easy,Blue,"(118.37172348786989, 0, 136.6282765121301)","(87.11071589754098, 0, 167.88928410245902)","(105.51615943475639, 0, 149.4838405652436)","(87.54462350324583, 0, 167.45537649675416)","(138.67390573810053, 0, 116.32609426189946)","(157.41555372476955, 0, 97.58444627523043)","(139.89781888436272, 0, 115.1021811156373)","(91.94878235988067, 0, 163.05121764011935)"
194,0.7133422014935304,0.6404158551906216,0.5085865306490573,0.5169756224466475,0.3741312371759259,0.448718599,0.5589393494827399,0.48309653359624255,Easy,Blue,"(73.09773861914974, 0, 181.90226138085026)","(91.6939569263915, 0, 163.30604307360852)","(125.31043468449037, 0, 129.6895653155096)","(123.17121627610489, 0, 131.82878372389513)","(159.5965345201389, 0, 95.4034654798611)","(140.5767573738211, 0, 114.42324262617893)","(112.47046588190132, 0, 142.5295341180987)","(131.81038393295816, 0, 123.18961606704185)"
195,0.5385374498981274,0.525903448,0.6247041763985892,0.3410321960429421,0.564786429,0.5296322647168271,0.3908211377432247,0.6521208293040319,Easy,Blue,"(117.67295027597753, 0, 137.3270497240225)","(120.89462072755252, 0, 134.10537927244746)","(95.70043501835976, 0, 159.29956498164026)","(168.03679000904975, 0, 86.96320999095023)","(110.97946070298426, 0, 144.02053929701574)","(119.94377249720908, 0, 135.0562275027909)","(155.3406098754777, 0, 99.65939012452229)","(88.70918852747187, 0, 166.29081147252813)"
196,0.3732252973845113,0.6154288531417033,0.4386785201381448,0.4156138575169721,0.6442767034493467,0.4308909414462203,0.6096048237078036,0.46644075872846846,Easy,Blue,"(159.8275491669496, 0, 95.17245083305039)","(98.06564244886567, 0, 156.93435755113433)","(143.1369773647731, 0, 111.86302263522693)","(149.0184663331721, 0, 105.98153366682789)","(90.70944062041659, 0, 164.2905593795834)","(145.12280993121382, 0, 109.87719006878618)","(99.55076995451009, 0, 155.4492300454899)","(136.05760652424055, 0, 118.94239347575946)"
197,0.4705966238962697,0.6559551627438502,0.6380980493873825,0.5720164521855071,0.39967067503072573,0.666036671,0.4095036496275508,0.5557231054801113,Easy,Blue,"(134.9978609064512, 0, 120.00213909354878)","(87.73143350031819, 0, 167.2685664996818)","(92.28499740621747, 0, 162.71500259378251)","(109.13580469269569, 0, 145.86419530730433)","(153.08397786716495, 0, 101.91602213283507)","(85.1606488283782, 0, 169.83935117162181)","(150.57656934497453, 0, 104.42343065502546)","(113.29060810257162, 0, 141.7093918974284)"
198,0.5748265710416887,0.671733059,0.5001946279520515,0.5497413039701732,0.5781266877575024,0.610508104,0.39935892766531844,0.3527076864454014,Easy,Blue,"(108.41922438436939, 0, 146.5807756156306)","(83.70806983628297, 0, 171.291930163717)","(127.45036987222687, 0, 127.54963012777313)","(114.81596748760585, 0, 140.18403251239417)","(107.57769462183688, 0, 147.42230537816312)","(99.32043341916565, 0, 155.67956658083435)","(153.1634734453438, 0, 101.8365265546562)","(165.05953995642264, 0, 89.94046004357736)"
199,0.5254640384335502,0.5265623845869372,0.5745205902418802,0.6598519891276563,0.33206966851017017,0.59252913,0.5508319556628953,0.39851329335313956,Easy,Blue,"(121.00667019944471, 0, 133.9933298005553)","(120.72659193033103, 0, 134.273408069669)","(108.49724948832055, 0, 146.50275051167944)","(86.73774277244765, 0, 168.26225722755237)","(170.3222345299066, 0, 84.67776547009339)","(103.90507180832535, 0, 151.09492819167465)","(114.5378513059617, 0, 140.46214869403832)","(153.37911019494942, 0, 101.6208898050506)"
200,0.4818081439182173,0.5221114501596298,0.4193421069609588,0.41868396581648504,0.6462786066221606,0.4481022341405915,0.3932471260131661,0.6732442534236656,Easy,Blue,"(132.13892330085457, 0, 122.86107669914541)","(121.8615802092944, 0, 133.1384197907056)","(148.0677627249555, 0, 106.9322372750445)","(148.23558871679631, 0, 106.76441128320369)","(90.19895531134904, 0, 164.80104468865096)","(140.73393029414913, 0, 114.26606970585084)","(154.72198286664266, 0, 100.27801713335735)","(83.32271537696528, 0, 171.67728462303472)"
201,0.5093246641733715,0.6582823453074815,0.3977326952794513,0.5640235723472933,0.6775293752000989,0.5878282544246817,0.5828349266991615,0.3884201720492612,Easy,Blue,"(125.12221063579027, 0, 129.87778936420975)","(87.13800194659221, 0, 167.8619980534078)","(153.5781627037399, 0, 101.4218372962601)","(111.17398905144022, 0, 143.8260109485598)","(82.23000932397477, 0, 172.76999067602523)","(105.10379512170617, 0, 149.89620487829382)","(106.37709369171382, 0, 148.6229063082862)","(155.95285612743837, 0, 99.0471438725616)"
202,0.5253254052063315,0.7173760561961677,0.3590490825163851,0.45079486511649175,0.5187798930516849,0.6024757827413556,0.48517294858355653,0.5854481318231852,Easy,Blue,"(121.04202167238546, 0, 133.95797832761454)","(72.06910566997723, 0, 182.93089433002277)","(163.4424839583218, 0, 91.55751604167821)","(140.0473093952946, 0, 114.9526906047054)","(122.71112727182035, 0, 132.28887272817965)","(101.36867540095432, 0, 153.63132459904568)","(131.2808981111931, 0, 123.71910188880692)","(105.71072638508777, 0, 149.28927361491222)"
